subject	targetSide	orientation	stream	trial	respSP	numTargets	targetSP	targetOrient	resp	respOrient	respOrder	allRTs	SPE	orientMinus3	orientMinus2	orientMinus1	orient0	orientPlus1	orientPlus2	efficacy	latency	precision	val	warnings	valGuessing	pLRtest	nPerCond	exclude
AG	right	Inverted	Left	104.94444444444444	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AG	right	Inverted	Right	104.94444444444444	7.777777777777778	1	7.611111111111111	1	8.444444444444445	0.8333333333333334	2	2.0834875698892574	0.16666666666666666	0.4444444444444444	0.5555555555555556	0.4444444444444444	1	0.3888888888888889	0.7222222222222222	1	0.174912283041484	0.420676131006108	13.1533391402109	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	49.9065941203163	7.57110519684171e-16	18	FALSE
AH	both	Canonical	Left	104.31944444444444	8.375	2	8.63888888888889	0	7.416666666666667	0.2916666666666667	1.4583333333333333	4.203569374069856	-0.2638888888888889	0.5277777777777778	0.5277777777777778	0.5416666666666666	0	0.4861111111111111	0.5416666666666666	0.812837613387962	0.038990735520791	0.399841032561664	105.100764836049	None	203.336079693687	2.44189820672336e-42	72	FALSE
AH	both	Canonical	Right	104.31944444444444	8.458333333333334	2	8.63888888888889	0	8.444444444444445	0.8055555555555556	1.4583333333333333	4.26732458197249	-0.18055555555555555	0.5277777777777778	0.5277777777777778	0.5416666666666666	0	0.4861111111111111	0.5416666666666666	0.0952381135935213	0.34306569912221	0.142519123518661	213.861125516146	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	216.668248523633	0.131962897812056	72	FALSE
AH	both	Inverted	Left	108.20833333333333	8.680555555555555	2	8.652777777777779	1	8.277777777777779	0.5138888888888888	1.4305555555555556	4.122712135430953	0.027777777777777776	0.5	0.4861111111111111	0.4861111111111111	1	0.4166666666666667	0.4166666666666667	0.811322474919315	0.234659958527189	0.405610488485215	109.961763070175	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	204.412448454724	1.05421019668064e-40	72	FALSE
AH	both	Inverted	Right	108.20833333333333	7.652777777777778	2	8.652777777777779	1	8.625	0.7777777777777778	1.4305555555555556	4.4481285441534055	-1	0.5	0.4861111111111111	0.4861111111111111	1	0.4166666666666667	0.4166666666666667	0.126984191528575	0.332058388442703	0.141226603335843	210.225593189319	None	215.053262697483	0.0217349623215687	72	FALSE
AH	left	Canonical	Left	115.44444444444444	9.5	1	8.722222222222221	0	8.11111111111111	0.2777777777777778	1	2.5705887384416806	0.7777777777777778	0.7777777777777778	0.5	0.3333333333333333	0	0.4444444444444444	0.7777777777777778	0.863219011166048	-0.0758030929747087	0.358981204388503	22.3437182192935	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	51.2100005198123	1.79274915737542e-12	18	FALSE
AH	left	Canonical	Right	115.44444444444444	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AH	left	Inverted	Left	85.72222222222223	9.11111111111111	1	8.277777777777779	1	8.333333333333334	0.7777777777777778	1	2.873519234779249	0.8333333333333334	0.4444444444444444	0.3888888888888889	0.3888888888888889	1	0.7777777777777778	0.1111111111111111	0.923845406924965	0.460389244625366	0.617445936264238	24.6098892682856	message= , call= log(likelihood + 1e-08)	50.2320164592125	4.33964282851378e-11	18	FALSE
AH	left	Inverted	Right	85.72222222222223	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AH	right	Canonical	Left	139.16666666666666	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AH	right	Canonical	Right	139.16666666666666	7.722222222222222	1	8	0	7.666666666666667	0.8888888888888888	2	2.434012136944754	-0.2777777777777778	0.5555555555555556	0.5555555555555556	0.5555555555555556	0	0.7222222222222222	0.4444444444444444	0.547295051921246	0.366974859153513	0.568537298511717	42.0180887940272	None	51.9620900841096	1.79059740019734e-4	18	FALSE
AH	right	Inverted	Left	111.55555555555556	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AH	right	Inverted	Right	111.55555555555556	8.833333333333334	1	8.555555555555555	1	7.111111111111111	0.8888888888888888	2	3.1028726068883166	0.2777777777777778	0.5	0.3333333333333333	0.3888888888888889	1	0.3888888888888889	0.6666666666666666	0.655399685357887	0.739476407503591	0.44970192653979	37.3655266123777	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	52.6064467427861	1.09274253716218e-6	18	FALSE
AI	both	Canonical	Left	106.63888888888889	9.25	2	8.458333333333334	0	7.472222222222222	0.16666666666666666	1.4444444444444444	4.433788816235796	0.7916666666666666	0.625	0.4861111111111111	0.3888888888888889	0	0.5416666666666666	0.5138888888888888	0.642560798333617	0.205486131131359	0.434152432514703	147.480373826837	None	208.055763945772	4.36100798490465e-26	72	FALSE
AI	both	Canonical	Right	106.63888888888889	8.805555555555555	2	8.458333333333334	0	9.027777777777779	0.3888888888888889	1.4444444444444444	4.541697480513701	0.3472222222222222	0.625	0.4861111111111111	0.3888888888888889	0	0.5416666666666666	0.5138888888888888	0.854094073884648	0.261525061895568	0.544945877753183	108.947590598116	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	200.974374180442	1.17497481355865e-39	72	FALSE
AI	both	Inverted	Left	115.97222222222223	9.208333333333334	2	8.694444444444445	1	8.652777777777779	0.2638888888888889	1.5	4.250718546860804	0.5138888888888888	0.4166666666666667	0.4722222222222222	0.5277777777777778	1	0.5	0.5416666666666666	0.511667862443349	0.41013254153607	0.629852161472448	179.816424906511	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	212.649307187242	3.61358958532688e-14	72	FALSE
AI	both	Inverted	Right	115.97222222222223	8.555555555555555	2	8.694444444444445	1	7.055555555555555	0.7083333333333334	1.5	4.09815200029152	-0.1388888888888889	0.4166666666666667	0.4722222222222222	0.5277777777777778	1	0.5	0.5416666666666666	0.766143473313554	0.18688887044083	0.517635847098179	127.919464473793	None	204.780203232755	4.14868783075797e-33	72	FALSE
AI	left	Canonical	Left	97.05555555555556	10.555555555555555	1	9.555555555555555	0	7.888888888888889	0.1111111111111111	1	2.6776986875568887	1	0.3888888888888889	0.7222222222222222	0.5555555555555556	0	0.4444444444444444	0.6666666666666666	0.850013768473535	0.429895057585701	0.611895109277909	29.0584097127121	None	50.6503848861626	2.24933588330725e-9	18	FALSE
AI	left	Canonical	Right	97.05555555555556	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AI	left	Inverted	Left	116.94444444444444	9.11111111111111	1	9.11111111111111	1	7.222222222222222	0.3888888888888889	1	2.9940191256674655	0	0.2777777777777778	0.5	0.2222222222222222	1	0.5	0.4444444444444444	0.80906321163694	0.828562888383964	0.628472585869477	32.7020269772381	None	52.1038174176535	1.91017811271211e-8	18	FALSE
AI	left	Inverted	Right	116.94444444444444	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AI	right	Canonical	Left	83.94444444444444	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AI	right	Canonical	Right	83.94444444444444	8.444444444444445	1	8.722222222222221	0	7.111111111111111	0.3333333333333333	2	3.1212661616114525	-0.2777777777777778	0.5	0.5	0.6666666666666666	0	0.5555555555555556	0.4444444444444444	0.873016032002628	0.396915137411266	0.14964483907015	20.6116101741539	None	49.9637525247445	1.11178069314377e-12	18	FALSE
AI	right	Inverted	Left	113.61111111111111	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AI	right	Inverted	Right	113.61111111111111	8.722222222222221	1	8.333333333333334	1	8.166666666666666	0.8333333333333334	2	2.7649612158331567	0.3888888888888889	0.4444444444444444	0.5	0.5555555555555556	1	0.3888888888888889	0.5	0.921685940451567	0.165300415193391	0.711966799990865	26.2924417774883	message= , call= log(likelihood + 1e-08)	49.9065941203163	3.10788618229851e-10	18	FALSE
AJ	both	Canonical	Left	94.13888888888889	8.36111111111111	2	8.597222222222221	0	8.01388888888889	0.3333333333333333	1.5972222222222223	3.6103199625839704	-0.2361111111111111	0.4583333333333333	0.4861111111111111	0.6388888888888888	0	0.5833333333333334	0.5416666666666666	0.829308451075423	0.0369450460321098	0.39645208077576	99.4854361694046	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	201.774862481608	4.32259500262651e-44	72	FALSE
AJ	both	Canonical	Right	94.13888888888889	8.51388888888889	2	8.597222222222221	0	8.26388888888889	0.4305555555555556	1.5972222222222223	3.365762949180761	-0.08333333333333333	0.4583333333333333	0.4861111111111111	0.6388888888888888	0	0.5833333333333334	0.5416666666666666	0.647142208394918	-0.0344399995599031	0.516576825511921	146.164731829203	None	203.069034321412	1.66176643695775e-24	72	FALSE
AJ	both	Inverted	Left	117.5	7.930555555555555	2	8.458333333333334	1	8.208333333333334	0.7777777777777778	1.4861111111111112	3.4173991010966347	-0.5277777777777778	0.5694444444444444	0.4861111111111111	0.5138888888888888	1	0.4027777777777778	0.4583333333333333	0.709331269927963	-2.89246883937382e-4	0.409502253690781	130.69873050772	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	206.456853844765	1.24071836462334e-32	72	FALSE
AJ	both	Inverted	Right	117.5	8.88888888888889	2	8.458333333333334	1	8.125	0.7083333333333334	1.4861111111111112	3.489348299638449	0.4305555555555556	0.5694444444444444	0.4861111111111111	0.5138888888888888	1	0.4027777777777778	0.4583333333333333	0.452967374562654	0.0317552695011648	0.430614237891023	178.908522929343	None	212.794568372597	1.28001470072479e-14	72	FALSE
AJ	left	Canonical	Left	90.11111111111111	9.11111111111111	1	8.833333333333334	0	8.333333333333334	0.3333333333333333	1	2.2424341380558164	0.2777777777777778	0.6666666666666666	0.5555555555555556	0.6666666666666666	0	0.4444444444444444	0.6111111111111112	0.726796207720326	-0.0890820675310973	0.364879921977478	29.9211180890325	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	50.8510554777286	4.29644364479156e-9	18	FALSE
AJ	left	Canonical	Right	90.11111111111111	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AJ	left	Inverted	Left	112.38888888888889	8.055555555555555	1	7.944444444444445	1	7.777777777777778	0.7222222222222222	1	2.1919408191109446	0.1111111111111111	0.6111111111111112	0.6111111111111112	0.3888888888888889	1	0.3333333333333333	0.6666666666666666	0.746031945360215	-0.378730856003107	0.145398703341973	28.6459879869094	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	51.1875275497785	8.8840706627227e-10	18	FALSE
AJ	left	Inverted	Right	112.38888888888889	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AJ	right	Canonical	Left	130.44444444444446	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AJ	right	Canonical	Right	130.44444444444446	8.277777777777779	1	7.666666666666667	0	8.333333333333334	0.2222222222222222	2	2.295734859220829	0.6111111111111112	0.6666666666666666	0.6666666666666666	0.7777777777777778	0	0.4444444444444444	0.2777777777777778	0.87301614150986	0.385923339503979	0.0963382481696664	17.7677333893098	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	50.0889156451103	5.98214060339962e-14	18	FALSE
AJ	right	Inverted	Left	122.5	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AJ	right	Inverted	Right	122.5	8.833333333333334	1	8.61111111111111	1	9.722222222222221	0.6666666666666666	2	2.1325581836103487	0.2222222222222222	0.5	0.6111111111111112	0.4444444444444444	1	0.2777777777777778	0.4444444444444444	0.861233103644027	0.193097002283482	0.552004752299067	27.0847941442416	None	50.2150669073111	4.99225285592118e-10	18	FALSE
AK	both	Canonical	Left	117.73611111111111	7.791666666666667	2	8.11111111111111	0	7.361111111111111	0.5416666666666666	1.5694444444444444	3.6071632420275312	-0.3194444444444444	0.4305555555555556	0.6388888888888888	0.625	0	0.5972222222222222	0.5138888888888888	0.811719287951765	0.290907498862364	0.545300243772139	120.289979784211	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	203.872394240034	5.20842260074506e-36	72	FALSE
AK	both	Canonical	Right	117.73611111111111	8.166666666666666	2	8.11111111111111	0	7.361111111111111	0.1527777777777778	1.5694444444444444	3.3873538234163587	0.05555555555555555	0.4305555555555556	0.6388888888888888	0.625	0	0.5972222222222222	0.5138888888888888	0.389778588798814	0.479900143537547	0.521725535769001	185.255658777125	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	207.846201364709	8.46802593579785e-10	72	FALSE
AK	both	Inverted	Left	113.625	8.666666666666666	2	8.13888888888889	1	7.777777777777778	0.7083333333333334	1.5833333333333333	4.585928707319606	0.5277777777777778	0.4722222222222222	0.4305555555555556	0.375	1	0.4861111111111111	0.3888888888888889	0.791261402657034	0.580557411425752	0.603445370164047	127.946039381717	None	203.739419598938	1.19801172477039e-32	72	FALSE
AK	both	Inverted	Right	113.625	8.819444444444445	2	8.13888888888889	1	7.680555555555555	0.125	1.5833333333333333	4.181022849985816	0.6805555555555556	0.4722222222222222	0.4305555555555556	0.375	1	0.4861111111111111	0.3888888888888889	0.307172544395987	0.626869552871524	1.20509649565542	205.749041772205	None	213.484095531246	0.00145595138628636	72	FALSE
AK	left	Canonical	Left	92.94444444444444	8.777777777777779	1	8.333333333333334	0	7.833333333333333	0.2222222222222222	1	2.2085424961668547	0.4444444444444444	0.5	0.5	0.6111111111111112	0	0.4444444444444444	0.5555555555555556	0.930643134196173	0.699754767105679	0.477989058569689	20.9462367118939	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	49.9065941203163	1.63435540443918e-12	18	FALSE
AK	left	Canonical	Right	92.94444444444444	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AK	left	Inverted	Left	122.22222222222223	8.055555555555555	1	8	1	8.11111111111111	0.5555555555555556	1	1.7995479155001197	0.05555555555555555	0.5	0.5555555555555556	0.5	1	0.4444444444444444	0.2777777777777778	0.900685006300883	-0.183094344994881	1.07124355031295	32.9492031479818	None	50.0889156451103	1.72953991971948e-7	18	FALSE
AK	left	Inverted	Right	122.22222222222223	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AK	right	Canonical	Left	89.83333333333333	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AK	right	Canonical	Right	89.83333333333333	10.055555555555555	1	8.777777777777779	0	8.277777777777779	0.2777777777777778	2	2.161956048277918	1.2777777777777777	0.7222222222222222	0.5555555555555556	0.5	0	0.3888888888888889	0.5555555555555556	0.784311435200735	0.552307888675825	0.640540274770507	32.3031759520905	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	50.4092228854496	6.75370792281902e-8	18	FALSE
AK	right	Inverted	Left	71.55555555555556	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AK	right	Inverted	Right	71.55555555555556	9.444444444444445	1	8.777777777777779	1	5.5	0.2777777777777778	2	2.151731184777115	0.6666666666666666	0.3333333333333333	0.2222222222222222	0.4444444444444444	1	0.3888888888888889	0.6111111111111112	0.365079430203313	0.500000077301667	0.1664578043886	48.4057271050868	None	54.011265966583	0.0106375752225201	18	FALSE
AL	both	Canonical	Left	110.76388888888889	9.402777777777779	2	8.98611111111111	0	7.541666666666667	0.16666666666666666	1.3888888888888888	4.869765101040987	0.4166666666666667	0.625	0.4722222222222222	0.5694444444444444	0	0.4027777777777778	0.6111111111111112	0.660030586330735	0.668904389587681	0.578296522073334	152.224922494763	None	206.906882569514	1.50390909739294e-23	72	FALSE
AL	both	Canonical	Right	110.76388888888889	8.847222222222221	2	8.98611111111111	0	9.125	0.3611111111111111	1.3888888888888888	5.906098730443571	-0.1388888888888889	0.625	0.4722222222222222	0.5694444444444444	0	0.4027777777777778	0.6111111111111112	0.298974392388499	0.455389679476503	0.482435712463256	198.433753519092	None	213.02139405533	2.05732155445956e-6	72	FALSE
AL	both	Inverted	Left	103.83333333333333	8.916666666666666	2	8.305555555555555	1	7.680555555555555	0.6111111111111112	1.4305555555555556	5.075985307888408	0.6111111111111112	0.4166666666666667	0.4861111111111111	0.3888888888888889	1	0.4861111111111111	0.5	0.406905237414604	0.538741461000285	0.43378486302625	184.445552276611	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	210.516357646861	2.79400471840344e-11	72	FALSE
AL	both	Inverted	Right	103.83333333333333	8.097222222222221	2	8.305555555555555	1	9.652777777777779	0.3888888888888889	1.4305555555555556	5.59384011931949	-0.20833333333333334	0.4166666666666667	0.4861111111111111	0.3888888888888889	1	0.4861111111111111	0.5	0.3233401950056	-0.126125244392519	1.05387505868424	200.674249144253	None	210.165670033396	2.75641362493724e-4	72	FALSE
AL	left	Canonical	Left	129.27777777777777	9.61111111111111	1	9.38888888888889	0	8.222222222222221	0.1111111111111111	1	3.0555518378884394	0.2222222222222222	0.6111111111111112	0.5	0.3333333333333333	0	0.5	0.6111111111111112	0.74603207414509	0.377871863749897	0.146428665720468	29.1046968885624	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	51.6462369884056	8.88406599361622e-10	18	FALSE
AL	left	Canonical	Right	129.27777777777777	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AL	left	Inverted	Left	97.88888888888889	9.444444444444445	1	8.555555555555555	1	6.166666666666667	0.7222222222222222	1	4.022151810944504	0.8888888888888888	0.6111111111111112	0.6666666666666666	0.2777777777777778	1	0.5555555555555556	0.3333333333333333	0.77511944384864	0.513572490312009	0.468548205036663	30.4445405466544	None	50.7175241365327	8.16224026604396e-9	18	FALSE
AL	left	Inverted	Right	97.88888888888889	NA	1	NaN	NaN	NaN	NaN	1	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AL	right	Canonical	Left	117.05555555555556	NA	1	NaN	NaN	NaN	NaN	2	NaN	NA	NaN	-99	-99	-99	-99	-99	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
AL	right	Canonical	Right	117.05555555555556	9.666666666666666	1	8.166666666666666	0	9.11111111111111	0.6111111111111112	2	5.09188965861055	1.5	0.4444444444444444	0.5555555555555556	0.5	0	0.5	0.6666666666666666	0.673193770032436	1.45986821739905	1.43325869869136	44.9086099177997	message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)	52.0366788815683	0.00257644692831906	18	FALSE
